id1,t1,lat1,lon1,mag1,dist1,id2,t2,lat2,lon2,mag2,dist2,dmag,ddist
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,0.03,12.68885098
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp0009ptu,2000-03-17 11:51:17.510000,-52.964,25.013,5.6,6313.22544556,0.23,40.26595673
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp0009pup,2000-03-17 23:38:07.380000,-53.308,25.367,5.1,6358.23668093,0.27,4.74527864
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000auk9,2001-12-13 23:12:02.260000,-53.438,24.864,5.2,6353.78393782,0.17,0.292535529999
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000aukp,2001-12-14 07:35:25.500000,-53.386,24.724,5.5,6344.11664996,0.13,9.37475233
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000aukx,2001-12-14 10:58:05.970000,-53.43,24.954,5.3,6356.01646052,0.07,2.52505823
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000d58t,2004-09-28 19:25:02.540000,-52.433,26.563,5.3,6317.33186937,0.07,36.15953292
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000dmqz,2005-04-09 15:53:52.870000,-53.446,25.316,5.7,6369.72108482,0.33,16.22968253
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000ekbh,2006-06-14 08:11:04.260000,-52.894,25.646,5.3,6328.31291864,0.07,25.17848365
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000fgr0,2007-07-20 20:00:07.440000,-52.563,25.986,5.4,6308.83788222,0.03,44.65352007
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000ha1e,2010-03-27 17:28:30.450000,-52.728,26.137,5.1,6329.83029633,0.27,23.66110596
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000hsq9,2011-01-07 19:28:34.500000,-53.515,25.19,5.4,6372.09110059,0.03,18.5996983
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usp000jsxh,2012-09-25 01:43:14.170000,-53.21,25.583,5.532,6356.25895675,0.162,2.76755446
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usb000l96n,2013-12-02 12:18:48.230000,-53.3147,25.4971,5.5,6363.31302103,0.13,9.82161874
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usb000my9c,2014-02-28 15:30:49.980000,-52.5426,25.9515,5.37,6305.67781627,0.0,47.81358602
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usc000nbsx,2014-03-14 20:32:09.630000,-53.5105,25.2378,5.5,6373.26643015,0.13,19.77502786
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usc000p609,2014-04-04 21:52:10.600000,-53.5426,24.867,5.532,6363.95914963,0.162,10.46774734
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usc000tkk8,2015-01-30 18:21:07.610000,-52.539,26.5358,5.451,6326.31323892,0.081,27.17816337
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,usc000tkfd,2015-01-30 18:52:56.680000,-52.5325,26.62,5.451,6328.75711459,0.081,24.7342877
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,us10005bug,2016-04-27 02:04:03.800000,-52.6133,25.8739,5.4,6309.62868309,0.03,43.8627192
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,us10008gex,2017-04-10 12:54:01.520000,-53.1673,25.5928,5.37,6352.52207269,0.0,0.9693296
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,us2000cmtw,2018-01-22 23:14:59.330000,-52.9146,25.7382,5.37,6333.48717966,0.0,20.00422263
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,6353.49140229,us2000d3r2,2018-02-17 05:18:29.940000,-53.378,25.5891,5.37,6372.50384759,0.0,19.0124453
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp0009ptu,2000-03-17 11:51:17.510000,-52.964,25.013,5.6,6313.22544556,0.2,27.57710575
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp0009pup,2000-03-17 23:38:07.380000,-53.308,25.367,5.1,6358.23668093,0.3,17.43412962
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000auk9,2001-12-13 23:12:02.260000,-53.438,24.864,5.2,6353.78393782,0.2,12.98138651
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000aukp,2001-12-14 07:35:25.500000,-53.386,24.724,5.5,6344.11664996,0.1,3.31409865
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000aukx,2001-12-14 10:58:05.970000,-53.43,24.954,5.3,6356.01646052,0.1,15.21390921
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000d58t,2004-09-28 19:25:02.540000,-52.433,26.563,5.3,6317.33186937,0.1,23.47068194
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000dmqz,2005-04-09 15:53:52.870000,-53.446,25.316,5.7,6369.72108482,0.3,28.91853351
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000ekbh,2006-06-14 08:11:04.260000,-52.894,25.646,5.3,6328.31291864,0.1,12.48963267
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000fgr0,2007-07-20 20:00:07.440000,-52.563,25.986,5.4,6308.83788222,0.0,31.96466909
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000ha1e,2010-03-27 17:28:30.450000,-52.728,26.137,5.1,6329.83029633,0.3,10.97225498
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000hsq9,2011-01-07 19:28:34.500000,-53.515,25.19,5.4,6372.09110059,0.0,31.28854928
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usp000jsxh,2012-09-25 01:43:14.170000,-53.21,25.583,5.532,6356.25895675,0.132,15.45640544
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usb000l96n,2013-12-02 12:18:48.230000,-53.3147,25.4971,5.5,6363.31302103,0.1,22.51046972
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usb000my9c,2014-02-28 15:30:49.980000,-52.5426,25.9515,5.37,6305.67781627,0.03,35.12473504
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usc000nbsx,2014-03-14 20:32:09.630000,-53.5105,25.2378,5.5,6373.26643015,0.1,32.46387884
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usc000p609,2014-04-04 21:52:10.600000,-53.5426,24.867,5.532,6363.95914963,0.132,23.15659832
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usc000tkk8,2015-01-30 18:21:07.610000,-52.539,26.5358,5.451,6326.31323892,0.051,14.48931239
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,usc000tkfd,2015-01-30 18:52:56.680000,-52.5325,26.62,5.451,6328.75711459,0.051,12.04543672
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,us10005bug,2016-04-27 02:04:03.800000,-52.6133,25.8739,5.4,6309.62868309,0.0,31.17386822
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,us10008gex,2017-04-10 12:54:01.520000,-53.1673,25.5928,5.37,6352.52207269,0.03,11.71952138
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,us2000cmtw,2018-01-22 23:14:59.330000,-52.9146,25.7382,5.37,6333.48717966,0.03,7.31537165
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,6340.80255131,us2000d3r2,2018-02-17 05:18:29.940000,-53.378,25.5891,5.37,6372.50384759,0.03,31.70129628
usp0009ptu,2000-03-17 11:51:17.510000,-52.964,25.013,5.6,6313.22544556,usp000auk9,2001-12-13 23:12:02.260000,-53.438,24.864,5.2,6353.78393782,0.4,40.55849226
